screenName,id,text,created,favoriteCount,retweetCount
OrangeLineAlert,707897237393772546,#OrangeLine experiencing minor southbound delays due to a disabled train at State Station. #mbta,2016-03-10T11:53:48Z,0,0
OrangeLineAlert,707321749973688320,#OrangeLine experiencing minor southbound delays between Downtown Crossing and Forest Hills Stations #mbta,2016-03-08T21:47:01Z,0,0
OrangeLineAlert,706525811755634689,#OrangeLine experiencing minor delays due to police action at North Station #mbta,2016-03-06T17:04:14Z,0,0
OrangeLineAlert,706239463328972800,#OrangeLine experiencing minor northbound delays due to an earlier disabled train at Forest Hills #mbta,2016-03-05T22:06:24Z,0,0
OrangeLineAlert,705953163053047809,#OrangeLine experiencing minor northbound delays due to a disabled train at State Street. #mbta,2016-03-05T03:08:44Z,0,0
OrangeLineAlert,705850453054066688,#OrangeLine experiencing minor delays due to an earlier police action at Stony Brook. #mbta,2016-03-04T20:20:36Z,0,0
OrangeLineAlert,705844868074053632,#OrangeLine experiencing moderate delays due to police action at Stony Brook. #mbta,2016-03-04T19:58:25Z,0,0
OrangeLineAlert,705842013263020032,#OrangeLine experiencing minor delays due to police action at Stony Brook. #mbta,2016-03-04T19:47:04Z,0,0
OrangeLineAlert,705513375414022144,#OrangeLine experiencing moderate delays due to an earlier medical emergency at Ruggles. #mbta,2016-03-03T22:01:11Z,0,0
OrangeLineAlert,705047740091375616,#OrangeLine experiencing minor delays in both directions due to a switch problem at Forest Hills #mbta,2016-03-02T15:10:55Z,0,0
OrangeLineAlert,705042537669595136,#OrangeLine experiencing moderate northbound delays due to a switch problem at Forest Hills #mbta,2016-03-02T14:50:14Z,0,0
OrangeLineAlert,704792621009518593,#OrangeLine experiencing minor delays due to an earlier medical emergency at Chinatown #mbta,2016-03-01T22:17:09Z,0,0
OrangeLineAlert,704778758369189888,#OrangeLine experiencing moderate delays due to a medical emergency at Chinatown #mbta,2016-03-01T21:22:04Z,0,0
OrangeLineAlert,704725511126323202,#OrangeLine experiencing minor delays due to an earlier power problem at Wellington Station. #mbta,2016-03-01T17:50:29Z,0,0
OrangeLineAlert,704719465578102785,#OrangeLine experiencing moderate delays due to a power problem at Wellington Station. #mbta,2016-03-01T17:26:28Z,0,0
OrangeLineAlert,704717827337527296,#OrangeLine experiencing minor delays due to a power problem at Wellington Station. #mbta,2016-03-01T17:19:57Z,0,0
OrangeLineAlert,702846654597210113,#OrangeLine experiencing minor delays due to a power problem at Back Bay Station. #mbta,2016-02-25T13:24:35Z,0,0
OrangeLineAlert,702619317007941633,#OrangeLine experiencing moderate delays due to a signal problem at Oak Grove #mbta,2016-02-24T22:21:13Z,0,0
OrangeLineAlert,702500854293798914,"Due to the Simon Companys Copley Place construction, Back Bay Stations Dartmouth Street underpass will be closed Sunday, March 6, t... #mbta",2016-02-24T14:30:30Z,0,0
OrangeLineAlert,702180004805926912,#OrangeLine experiencing minor northbound delays due to a track issue at Community College Station. #mbta,2016-02-23T17:15:33Z,0,0
OrangeLineAlert,701835207180214272,#OrangeLine experiencing minor delays due to a police action at Tufts Medical Center Station. #mbta,2016-02-22T18:25:27Z,0,0
OrangeLineAlert,700825136379908097,#OrangeLine experiencing moderate delays due to a disabled train at Green Street. #mbta,2016-02-19T23:31:47Z,0,0
OrangeLineAlert,699797517324656640,State Street Station is temporarily closed due to police action #mbta,2016-02-17T03:28:24Z,0,0
OrangeLineAlert,699771442905354241,#OrangeLine experiencing minor southbound delays due to a disabled train at State Street #mbta,2016-02-17T01:44:47Z,0,0
OrangeLineAlert,699380862140489728,#OrangeLine experiencing minor northbound delays due to a disabled train at Green Street #mbta,2016-02-15T23:52:46Z,0,0
OrangeLineAlert,698846710915866624,"Please board all trains on the northbound platform at Sullivan, Assembly, and Community College stations. #mbta",2016-02-14T12:30:14Z,1,1
OrangeLineAlert,698844778763575296,#OrangeLine experiencing severe delays due to a track problem at Assembly. #mbta,2016-02-14T12:22:33Z,1,2
OrangeLineAlert,698838563723546624,#OrangeLine experiencing minor delays due to a disabled train at North Station. #mbta,2016-02-14T11:57:52Z,0,0
OrangeLineAlert,698827435954065408,#OrangeLine experiencing minor delays in both directions. #mbta,2016-02-14T11:13:38Z,1,1
OrangeLineAlert,698165639706447872,#OrangeLine experiencing minor southbound delays due to a disabled train at Community College Station. #mbta,2016-02-12T15:23:54Z,0,0
OrangeLineAlert,697911749291470850,#OrangeLine experiencing minor southbound delays due to a disabled train at Mass Ave. #mbta,2016-02-11T22:35:02Z,0,0
OrangeLineAlert,697481292275957760,#OrangeLine experiencing minor delays due to a disabled train at Haymarket Station. #mbta,2016-02-10T18:04:33Z,1,0
OrangeLineAlert,697373963253608449,#OrangeLine experiencing minor northbound delays due to a disabled train near Stony Brook Station. #mbta,2016-02-10T10:58:04Z,0,0
OrangeLineAlert,697051790844493824,#OrangeLine experiencing minor delays due to a police action at Wellington Station. #mbta,2016-02-09T13:37:52Z,0,0
OrangeLineAlert,696910871512162304,#OrangeLine experiencing minor delays due to a medical emergency at Roxbury Crossing #mbta,2016-02-09T04:17:54Z,0,0
OrangeLineAlert,696844293386997760,#OrangeLine experiencing minor delays due to a disabled train at Wellington Station. #mbta,2016-02-08T23:53:20Z,0,0
