screenName,id,text,created,favoriteCount,retweetCount
highspeedalerts,710914540767211524,Mattapan Trolley experiencing moderate delays due to a disabled train at Milton #mbta,2016-03-18T19:43:29Z,0,0
Red_Line_Alerts,698599761897787393,#RedLine experiencing minor northbound delays due to an earlier disabled train #mbta,2016-02-13T20:08:57Z,0,0
Red_Line_Alerts,658032159194746880,#RedLine Braintree branch experiencing minor southbound delays due to an earlier disabled train #mbta,2015-10-24T21:27:47Z,0,0
highspeedalerts,711651306495156224,This weekend's scheduled Mattapan Trolley diversion between Ashmont and Mattapan has ended. Regular Mattapan Trolley service is resuming,2016-03-20T20:31:07Z,0,0
highspeedalerts,712085163820326912,Mattapan Trolley experiencing minor delays due to police action #mbta,2016-03-22T01:15:07Z,0,0
highspeedalerts,712737090870644738,Mattapan Trolley experiencing moderate delays due to a disabled train at Ashmont. #mbta,2016-03-23T20:25:39Z,0,0
highspeedalerts,718155428102815745,Buses replacing Mattapan Trolley service between Ashmont and Mattapan Stations on April 16-17 from start to end of service #mbta,2016-04-07T19:16:11Z,0,0
highspeedalerts,720304281765564416,Mattapan Trolley experiencing minor delays due to an earlier disabled train. #mbta,2016-04-13T17:34:58Z,0,0
highspeedalerts,628022790797590530,Mattapan Trolley experiencing moderate delays due to a disabled train at Ashmont #mbta,2015-08-03T02:01:16Z,0,0
Red_Line_Alerts,538913321626664960,#RedLine experiencing minor delays due to traffic from diversion #mbta,2014-11-30T04:32:03Z,0,0
highspeedalerts,721062732678762497,Mattapan Trolley experiencing minor delays due to a disabled train at Butler Station. #mbta,2016-04-15T19:48:46Z,0,0
Red_Line_Alerts,513473228069949440,#RedLine experiencing minor delays due to disabled train #mbta,2014-09-20T23:42:12Z,0,0
highspeedalerts,721823662819713024,This weekend's scheduled Mattapan Trolley diversion between Ashmont and Mattapan has ended. Regular Mattapan Trolley service is resuming,2016-04-17T22:12:26Z,0,0
highspeedalerts,725805823671296000,Mattapan Trolley experiencing moderate delays due to a disabled train at Cedar Grove. #mbta,2016-04-28T21:56:07Z,0,0
Red_Line_Alerts,562554944994422784,#RedLine experiencing moderate delays due to weather #mbta,2015-02-03T10:15:25Z,0,1
Red_Line_Alerts,473438306806812672,#RedLine experiencing moderate northbound delays due to disabled train at Park St Station #mbta,2014-06-02T12:17:43Z,0,0
Red_Line_Alerts,591009099837505537,#RedLine Ashmont branch experiencing moderate southbound delays due to a disabled train at Alewife #mbta,2015-04-22T22:42:04Z,0,0
Red_Line_Alerts,473636888843411457,#RedLine (Braintree branch) experiencing moderate northbound delays due to disabled train at Quincy Center Station. #mbta,2014-06-03T01:26:48Z,0,0
Red_Line_Alerts,575023909369679874,#RedLine (Braintree branch) experiencing moderate delays due to a signal problem at Braintree #mbta,2015-03-09T20:02:38Z,0,0
Red_Line_Alerts,473928375837659136,#RedLine experiencing minor delays due to a police action.  #mbta,2014-06-03T20:45:04Z,0,0
Red_Line_Alerts,507607230297157632,#RedLine experiencing minor delays between Alewife and Park Street due to a disabled train at Davis Square #mbta,2014-09-04T19:12:49Z,0,0
Red_Line_Alerts,474129725456396288,#RedLine experiencing minor northbound delays due to disabled train #mbta,2014-06-04T10:05:10Z,0,0
Red_Line_Alerts,474231940221259776,#RedLine (Ashmont branch) experiencing minor southbound delays due to police action #mbta,2014-06-04T16:51:20Z,0,0
Red_Line_Alerts,474875692040343552,#RedLine experiencing minor southbound delays due to disabled train at Harvard Station #mbta,2014-06-06T11:29:22Z,0,0
Red_Line_Alerts,475457607302660096,#RedLine experiencing minor delays due to signal problem at Alewife #mbta,2014-06-08T02:01:41Z,0,0
Red_Line_Alerts,476128927157866496,#RedLine experiencing moderate delays due to a medical emergency at Davis Station.  #mbta,2014-06-09T22:29:16Z,0,0
Red_Line_Alerts,555327830113132544,"Downtown Crossing: The Franklin St entrance will be closed on Sat, Jan 17, through Sun, Jan 18, from start to end of service due to... #mbta",2015-01-14T11:37:26Z,0,0
Red_Line_Alerts,480547129698811904,#RedLine (Braintree branch) experiencing moderate northbound delays due to disabled train #mbta,2014-06-22T03:05:38Z,0,0
Red_Line_Alerts,481569833897984000,#RedLine experiencing moderate delays due to police action at JFK/UMASS Station  #mbta,2014-06-24T22:49:30Z,0,0
