screenName,id,text,created,favoriteCount,retweetCount
BlueLineAlerts,687040468341899264,#BlueLine experiencing moderate delays due to a signal problem at Airport #mbta,2016-01-12T22:36:26Z,0,0
BlueLineAlerts,686245253695799297,#BlueLine experiencing moderate delays due to a disabled train at Wood Island #mbta,2016-01-10T17:56:32Z,0,0
BlueLineAlerts,685606393102135296,#BlueLine experiencing moderate delays due to a signal problem at Wonderland #mbta,2016-01-08T23:37:56Z,0,0
BlueLineAlerts,684517940595703809,#BlueLine experiencing moderate delays #mbta,2016-01-05T23:32:49Z,0,0
BlueLineAlerts,684024904338042884,Bowdoin will be closed from start to end of service on January 30-31. Please board and exit the #BlueLine at State Street during th... #mbta,2016-01-04T14:53:40Z,0,0
BlueLineAlerts,684008462636941314,#BlueLine train service is resuming between Bowdoin and State with minor residual delays due to an earlier track issue. #mbta,2016-01-04T13:48:20Z,0,0
BlueLineAlerts,683982807782277121,#BlueLine service suspended between State and Bowdoin in both directions due to a track issue. Please utilize the Rte 608 Governmen... #mbta,2016-01-04T12:06:23Z,0,0
BlueLineAlerts,683979912269721601,#BlueLine experiencing minor delays in both directions due to a track issue at Bowdoin Station. #mbta,2016-01-04T11:54:53Z,0,0
BlueLineAlerts,683085663789514752,#BlueLine experiencing minor delays due to disabled train #mbta,2016-01-02T00:41:28Z,0,0
BlueLineAlerts,681956558813708289,Shuttle buses replacing #BlueLine service between Maverick and Bowdoin stations due to urgent tunnel repairs between State and Aqua... #mbta,2015-12-29T21:54:48Z,0,0
BlueLineAlerts,681616671254130688,#BlueLine experiencing moderate delays due to a disabled train at Airport #mbta,2015-12-28T23:24:12Z,0,0
BlueLineAlerts,679728364182212608,#BlueLine experiencing moderate delays due to a signal problem at Wonderland. #mbta,2015-12-23T18:20:45Z,0,0
BlueLineAlerts,679375804980199424,#BlueLine experiencing minor westbound delays due to disabled train at Airport Station. #mbta,2015-12-22T18:59:48Z,0,0
BlueLineAlerts,676921987927789569,#BlueLine experiencing moderate delays due to a disabled train at Revere Beach #mbta,2015-12-16T00:29:13Z,0,0
BlueLineAlerts,676789017724248064,#BlueLine experiencing minor eastbound delays due to a signal problem between Revere Beach and Wonderland Stations. #mbta,2015-12-15T15:40:50Z,0,0
BlueLineAlerts,675508866516389889,#BlueLine experiencing minor delays due to a disabled train. #mbta,2015-12-12T02:53:58Z,0,0
BlueLineAlerts,674368902047080448,#BlueLine experiencing minor delays due to an earlier disabled train at Bowdoin #mbta,2015-12-08T23:24:10Z,0,0
BlueLineAlerts,673993414145400832,#BlueLine experiencing moderate delays due to a disabled train at Maverick #mbta,2015-12-07T22:32:06Z,0,0
BlueLineAlerts,673826499607339009,#BlueLine experiencing minor delays due to an earlier disabled train #mbta,2015-12-07T11:28:51Z,0,0
BlueLineAlerts,673816124128104452,#BlueLine experiencing minor eastbound delays due to disabled train #mbta,2015-12-07T10:47:37Z,0,0
BlueLineAlerts,673597122600652801,#BlueLine experiencing moderate delays due to police action #mbta,2015-12-06T20:17:23Z,0,0
BlueLineAlerts,673597080359800832,#BlueLine service is temporarily suspended between Bowdoin at State Street stations due to police action #mbta,2015-12-06T20:17:13Z,0,0
BlueLineAlerts,672831282901032961,#BlueLine experiencing minor eastbound delays between Bowdoin and Orient Heights due to a disabled train. #mbta,2015-12-04T17:34:13Z,0,0
BlueLineAlerts,671798070926032900,#BlueLine experiencing moderate delays due to a disabled train at State #mbta,2015-12-01T21:08:36Z,0,0
BlueLineAlerts,669533655417622528,#BlueLine experiencing minor westbound delays due to a signal problem. #mbta,2015-11-25T15:10:37Z,0,0
BlueLineAlerts,669235136664363008,#BlueLine experiencing minor delays due to an earlier medical emergency at Revere Beach #mbta,2015-11-24T19:24:25Z,0,0
BlueLineAlerts,668933429619240960,#BlueLine experiencing minor westbound delays due to a medical emergency at Wood Island #mbta,2015-11-23T23:25:32Z,0,0
BlueLineAlerts,667707794573905920,#BlueLine experiencing minor delays due to a signal problem at Orient Heights Station. #mbta,2015-11-20T14:15:18Z,0,0
BlueLineAlerts,667335574571847680,#BlueLine experiencing minor eastbound delays due to a disabled train at Orient Heights Station. #mbta,2015-11-19T13:36:14Z,0,0
BlueLineAlerts,667010432096468992,#BlueLine experiencing minor delays due to a signal problem between Wood Island and Airport Stations #mbta,2015-11-18T16:04:14Z,0,0
BlueLineAlerts,666940328348225536,#BlueLine experiencing minor westbound delays due to a signal problem between Wood Island and Airport Stations. #mbta,2015-11-18T11:25:40Z,0,0
